7	22	0
7	23	0
7	24	0
7	25	11
7	26	0
7	27	0
7	28	1
7	29	0
7	30	0
7	31	0
7	32	0
7	33	0
7	34	0
7	35	0
7	36	0
7	37	0
7	38	0
7	39	0
7	40	0
7	41	0
7	42	0
7	43	1
7	44	0
8	0	3
8	1	9
8	2	3
8	3	0
8	4	0
8	5	11
8	6	0
8	7	22
8	8	2
8	9	3
8	10	0
8	11	0
8	12	4
8	13	17
8	14	0
8	15	4
8	16	8
8	17	1
8	18	2
8	19	0
8	20	6
8	21	11
8	22	2
8	23	12
8	24	20
8	25	8
8	26	0
8	27	31
8	28	2
8	29	0
8	30	17
8	31	0
8	32	0
8	33	0
8	34	0
8	35	0
8	36	0
8	37	0
8	38	0
8	39	0
8	40	2
8	41	8
8	42	4
8	43	11
8	44	8
9	0	2
9	1	1
9	2	1
9	3	0
9	4	0
9	5	1
9	6	0
9	7	1
9	8	1
9	9	3
9	10	0
9	11	0
9	12	1
9	13	0
9	14	10
9	15	1
9	16	2
9	17	0
9	18	0
9	19	0
9	20	0
9	21	4
9	22	21
9	23	0
9	24	8
9	25	2
9	26	0
9	27	5
9	28	6
9	29	1
9	30	0
9	31	0
9	32	0
9	33	0
9	34	0
9	35	0
9	36	0
9	37	0
9	38	5
9	39	0
9	40	0
9	41	0
9	42	1
9	43	1
9	44	1
10	0	0
10	1	0
10	2	1
10	3	1
10	4	0
10	5	0
10	6	1
10	7	11
10	8	1
10	9	1
10	10	0
10	11	0
10	12	0
10	13	0
10	14	0
10	15	1
10	16	1
10	17	0
10	18	0
10	19	0
10	20	0
10	21	0
10	22	0
10	23	0
10	24	1
10	25	0
10	26	0
10	27	0
10	28	0
10	29	0
10	30	0
10	31	0
10	32	0
10	33	0
10	34	0
10	35	0
10	36	0
10	37	0
10	38	0
10	39	0
10	40	0
10	41	0
10	42	0
10	43	1
10	44	0
11	0	0
11	1	11
11	2	0
11	3	1
11	4	0
11	5	0
11	6	1
11	7	2
11	8	1
11	9	1
11	10	6
11	11	0
11	12	0
11	13	0
11	14	0
11	15	5
11	16	3
11	17	0
11	18	0
11	19	1
11	20	2
11	21	7
11	22	1
11	23	1
11	24	0
11	25	0
11	26	0
11	27	1
11	28	4
11	29	0
11	30	0
11	31	0
11	32	0
11	33	0
11	34	0
11	35	0
11	36	0
11	37	0
11	38	0
11	39	0
11	40	2
11	41	0
11	42	5
11	43	3
11	44	0
12	0	0
12	1	0
12	2	2
12	3	0
12	4	0
12	5	1
12	6	4
12	7	0
12	8	0
12	9	11
12	10	0
12	11	0
12	12	0
12	13	3
12	14	0
12	15	0
12	16	2
12	17	2
12	18	1
12	19	5
12	20	6
12	21	0
12	22	10
12	23	0
12	24	16
12	25	3
12	26	0
12	27	27
12	28	2
12	29	0
12	30	4
12	31	0
12	32	0
12	33	0
12	34	0
12	35	0
12	36	0
12	37	0
12	38	0
12	39	0
12	40	0
12	41	0
12	42	0
12	43	11
12	44	0
13	0	0
13	1	1
13	2	5
13	3	0
13	4	0
13	5	0
13	6	0
13	7	0
13	8	0
13	9	0
13	10	0
13	11	0
13	12	0
13	13	0
13	14	0
13	15	1
13	16	0
13	17	0
13	18	0
13	19	0
13	20	0
13	21	0
13	22	0
13	23	0
13	24	1
13	25	0
13	26	0
13	27	0
13	28	0
13	29	0
13	30	0
13	31	0
13	32	0
13	33	0
13	34	0
13	35	0
13	36	0
13	37	0
13	38	0
13	39	0
13	40	0
13	41	0
13	42	0
13	43	0
13	44	0
14	0	0
14	1	0
14	2	0
14	3	0
14	4	0
14	5	4
14	6	1
14	7	3
14	8	2
14	9	1
14	10	0
14	11	0
14	12	0
14	13	0
14	14	2
14	15	0
14	16	0
14	17	1
14	18	0
14	19	0
14	20	0
14	21	0
14	22	1
14	23	1
14	24	1
14	25	0
14	26	1
14	27	1
14	28	0
14	29	5
14	30	0
14	31	0
14	32	0
14	33	0
14	34	0
14	35	0
14	36	0
14	37	0
14	38	0
14	39	0
14	40	0
14	41	5
14	42	0
14	43	0
14	44	0
15	0	0
15	1	0
15	2	0
15	3	0
15	4	0
15	5	0
15	6	0
15	7	0
15	8	0
15	9	3
15	10	4
15	11	0
15	12	0
15	13	15
15	14	0
15	15	5
15	16	0
15	17	0
15	18	0
15	19	0
15	20	5
15	21	0
15	22	0
15	23	0
15	24	0
15	25	0
15	26	0
15	27	6
15	28	0
15	29	0
15	30	0
15	31	0
15	32	0
15	33	0
15	34	0
15	35	0
15	36	0
15	37	0
15	38	0
15	39	0
15	40	0
15	41	0
15	42	0
15	43	0
15	44	0
16	0	0
16	1	0
16	2	0
16	3	0
16	4	0
16	5	0
16	6	6
16	7	0
16	8	0
16	9	0
16	10	0
16	11	0
16	12	0
16	13	1
16	14	0
16	15	0
16	16	0
16	17	0
16	18	0
16	19	0
16	20	0
16	21	0
16	22	0
16	23	1
16	24	8
16	25	0
16	26	0
16	27	0
16	28	0
16	29	0
16	30	0
16	31	0
16	32	0
16	33	0
16	34	0
16	35	0
16	36	0
16	37	0
16	38	0
16	39	0
16	40	0
16	41	0
16	42	0
16	43	0
16	44	1
17	0	0
17	1	0
17	2	0
17	3	0
17	4	0
17	5	0
17	6	0
17	7	0
17	8	0
17	9	0
17	10	2
17	11	0
17	12	1
17	13	0
17	14	1
17	15	0
17	16	0
17	17	0
17	18	0
17	19	0
17	20	0
17	21	0
17	22	0
17	23	2
17	24	4
17	25	0
17	26	0
17	27	0
17	28	0
17	29	0
17	30	0
17	31	0
17	32	0
17	33	0
17	34	0
17	35	0
17	36	0
17	37	0
17	38	0
17	39	0
17	40	0
17	41	2
17	42	0
17	43	0
17	44	2
18	0	0
18	1	0
18	2	0
18	3	0
18	4	0
18	5	0
18	6	0
18	7	5
18	8	0
18	9	0
18	10	0
18	11	0
18	12	0
18	13	1
18	14	5
18	15	3
18	16	0
18	17	0
18	18	0
18	19	0
18	20	0
18	21	0
18	22	0
18	23	0
18	24	0
18	25	0
18	26	0
18	27	0
18	28	0
18	29	0
18	30	0
18	31	0
18	32	0
18	33	0
18	34	0
18	35	0
18	36	0
18	37	0
18	38	0
18	39	0
18	40	0
18	41	0
18	42	0
18	43	0
18	44	0
19	0	0
19	1	0
19	2	0
19	3	0
19	4	0
19	5	0
19	6	0
19	7	0
19	8	0
19	9	0
19	10	0
19	11	0
19	12	0
19	13	0
19	14	0
19	15	0
19	16	0
19	17	0
19	18	0
19	19	0
19	20	0
19	21	0
19	22	0
19	23	0
19	24	0
19	25	0
19	26	0
19	27	0
19	28	0
19	29	1
19	30	0
19	31	0
19	32	0
19	33	0
19	34	0
19	35	0
19	36	0
19	37	0
19	38	0
19	39	0
19	40	0
19	41	0
19	42	0
19	43	0
19	44	0
20	0	0
20	1	0
20	2	0
20	3	0
20	4	0
20	5	0
20	6	0
20	7	0
20	8	0
20	9	0
20	10	0
20	11	0
20	12	0
20	13	1
20	14	0
20	15	0
20	16	0
20	17	0
20	18	0
20	19	0
20	20	0
20	21	0
20	22	0
20	23	0
20	24	1
20	25	0
20	26	0
20	27	0
20	28	0
20	29	0
20	30	0
20	31	0
20	32	0
20	33	0
20	34	0
20	35	0
20	36	0
20	37	0
20	38	0
20	39	0
20	40	0
20	41	0
20	42	0
20	43	0
20	44	0
21	0	0
21	1	0
21	2	0
21	3	0
21	4	0
21	5	0
21	6	3
21	7	3
21	8	0
21	9	8
21	10	0
21	11	0
21	12	0
21	13	0
21	14	0
21	15	0
21	16	0
21	17	0
21	18	0
21	19	1
21	20	0
21	21	0
21	22	0
21	23	0
21	24	0
21	25	0
21	26	0
21	27	0
21	28	1
21	29	1
21	30	0
21	31	0
21	32	0
21	33	0
21	34	0
21	35	0
21	36	0
21	37	0
21	38	2
21	39	0
21	40	0
21	41	0
21	42	1
21	43	0
21	44	0
22	0	0
22	1	0
22	2	0
22	3	0
22	4	0
22	5	0
22	6	1
22	7	2
22	8	10
22	9	1
22	10	0
22	11	0
22	12	0
22	13	0
22	14	0
22	15	10
22	16	3
22	17	10
22	18	0
22	19	0
22	20	4
22	21	11
22	22	0
22	23	0
22	24	14
22	25	0
22	26	4
22	27	0
22	28	1
22	29	0
22	30	0
22	31	0
22	32	0
22	33	0
22	34	0
22	35	0
22	36	0
22	37	0
22	38	4
22	39	0
22	40	0
22	41	0
22	42	0
22	43	0
22	44	0
23	0	0
23	1	0
23	2	0
23	3	0
23	4	0
23	5	0
23	6	0
23	7	0
23	8	0
23	9	0
23	10	0
23	11	0
23	12	0
23	13	0
23	14	0
23	15	0
23	16	0
23	17	2
23	18	0
23	19	0
23	20	0
23	21	0
23	22	0
23	23	0
23	24	0
23	25	0
23	26	0
23	27	0
23	28	0
23	29	0
23	30	0
23	31	0
23	32	0
23	33	0
23	34	0
23	35	0
23	36	0
23	37	0
23	38	2
23	39	0
23	40	0
23	41	1
23	42	0
23	43	0
23	44	0
